Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score®,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation
Running,2020-02-04 16:47:51,false,"Tempo Intervals","9.24","692","00:50:44","153","169","4.1","169","182","5:29","4:03","55","56","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","19.0","0:00","No","00:01.78","13","27.0","00:50:41","00:50:44","53","74"
Running,2020-02-03 19:28:16,false,"Running","7.01","603","00:43:14","157","181","4.1","158","162","6:10","5:07","64","61","1.03","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","16.0","0:00","No","00:02.74","8","28.0","00:43:12","00:43:14","44","73"
Running,2020-01-31 13:56:19,false,"Running","19.01","1,518","01:49:45","156","170","5.0","162","169","5:46","4:34","162","163","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","18.0","0:00","No","00:02.89","20","27.0","01:49:42","01:49:45","41","73"
Running,2020-01-29 23:01:17,false,"Fartlek Run","9.09","674","00:54:01","149","169","3.5","160","190","5:57","4:12","53","55","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","16.0","0:00","No","00:01.43","31","28.0","00:53:54","00:54:01","52","72"
Running,2020-01-27 17:01:08,false,"Running","15.02","1,156","01:33:22","147","169","4.0","157","162","6:13","4:35","136","127","1.02","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","15.0","0:00","No","00:04.57","16","25.0","01:33:16","01:33:22","46","75"
Running,2020-01-24 13:47:35,false,"Running","19.01","1,663","01:49:54","160","180","5.0","161","179","5:47","4:27","156","165","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","14.0","0:00","No","00:02.64","20","24.0","01:49:49","01:49:54","39","72"
Running,2020-01-22 23:23:41,false,"Tempo Intervals","10.50","727","00:59:32","135","152","3.5","165","182","5:40","4:29","60","58","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","12.0","0:00","No","00:03.22","15","24.0","00:59:29","00:59:32","51","63"
Running,2020-01-20 22:16:17,false,"Running","12.01","1,049","01:13:19","154","175","5.0","159","163","6:06","4:31","106","99","1.03","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","15.0","0:00","No","00:02.78","13","27.0","01:13:14","01:13:19","45","77"
Running,2020-01-17 13:49:33,false,"Running","14.01","1,116","01:21:53","150","164","5.0","161","165","5:51","4:28","132","128","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","15.0","0:00","No","00:03.10","15","28.0","01:21:48","01:21:53","45","75"
Running,2020-01-16 08:23:42,false,"Cruise Intervals","9.51","699","00:52:15","147","163","4.1","170","194","5:30","3:43","64","63","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","20.0","0:00","No","01:00.00","17","25.0","00:52:09","00:52:15","48","68"
Running,2020-01-13 23:47:29,false,"Running","5.51","405","00:32:59","135","154","3.1","159","163","5:59","5:05","46","41","1.05","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","15.0","0:00","No","03:08.23","6","27.0","00:32:55","00:32:59","40","74"
Running,2020-01-10 13:58:21,false,"Running","15.01","1,292","01:30:50","152","185","5.0","160","165","6:03","4:39","129","129","1.03","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","16.0","0:00","No","00:03.23","16","24.0","01:30:44","01:30:50","42","75"
Running,2020-01-09 11:58:23,false,"Running","9.01","725","00:50:57","155","171","4.9","165","183","5:39","4:12","87","81","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","11.0","0:00","No","00:03.13","10","24.0","00:50:54","00:50:57","41","74"
Running,2020-01-06 22:47:17,false,"Running","8.02","718","00:49:08","157","184","5.0","160","165","6:08","4:52","70","67","1.02","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","14.0","0:00","No","00:04.07","9","27.0","00:49:04","00:49:10","46","75"
Running,2020-01-03 14:39:08,false,"Running","11.01","932","01:05:48","154","173","5.0","160","165","5:59","4:19","96","100","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","17.0","0:00","No","00:02.84","12","25.0","01:05:44","01:05:48","41","71"
Running,2020-01-02 09:31:15,false,"Running","8.01","614","00:47:39","142","156","3.4","161","165","5:57","4:40","69","68","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","14.0","0:00","No","00:03.38","9","25.0","00:47:35","00:47:39","43","70"
Running,2019-12-30 23:35:52,false,"Running","8.01","671","00:47:07","153","170","4.5","158","165","5:53","4:55","72","63","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","15.0","0:00","No","00:01.90","9","29.0","00:47:04","00:47:07","43","74"
Running,2019-12-27 10:36:06,false,"Running","7.01","551","00:41:29","143","180","3.8","162","165","5:55","5:13","63","53","1.05","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","15.0","0:00","No","00:02.60","8","26.0","00:41:26","00:41:29","45","73"
Running,2019-12-25 18:07:00,false,"Running","7.01","587","00:40:16","155","176","4.3","159","165","5:44","4:17","67","66","1.10","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","16.0","0:00","No","00:03.33","8","26.0","00:40:13","00:40:16","46","74"
Running,2019-12-20 14:39:18,false,"Running","10.01","798","00:55:19","153","177","4.9","161","166","5:32","4:59","41","40","1.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:02.34","11","29.0","00:55:02","00:55:19","-16","1"
Running,2019-12-18 23:39:36,false,"Running","6.01","440","00:36:00","133","153","3.1","157","165","6:00","5:12","57","53","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","16.0","0:00","No","00:01.64","7","28.0","00:35:58","00:36:00","44","73"
Running,2019-12-17 00:11:40,false,"Running","6.01","475","00:34:22","147","165","3.7","157","162","5:43","5:11","53","48","1.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","15.0","0:00","No","00:02.80","7","28.0","00:34:19","00:34:22","46","74"
Running,2019-12-13 07:58:16,false,"Running","12.01","883","01:09:20","139","173","4.1","163","167","5:47","4:27","27","33","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","17.0","0:00","No","00:01.72","13","28.0","01:09:17","01:09:20","1","12"
Running,2019-12-10 22:26:49,false,"Running","6.01","475","00:35:43","146","168","3.7","158","165","5:57","5:20","57","50","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","17.0","0:00","No","00:01.97","7","27.0","00:35:40","00:35:43","45","74"
Running,2019-12-09 22:19:33,false,"Running","6.01","460","00:35:29","141","162","3.4","157","165","5:54","5:08","53","47","1.08","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","18.0","0:00","No","00:02.22","7","28.0","00:35:27","00:35:29","47","75"
Running,2019-12-06 08:09:41,false,"Running","21.32","1,991","01:59:12","162","178","5.0","162","171","5:35","4:45","86","87","1.10","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","20.0","0:00","No","01:34.62","22","25.0","01:59:07","01:59:12","-145","-79"
Running,2019-12-03 19:45:34,false,"Fartlek Run","7.02","511","00:42:01","131","157","3.6","158","192","5:59","3:53","43","41","1.05","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","19.0","0:00","No","00:01.43","19","28.0","00:41:57","00:42:01","52","71"
Treadmill Running,2019-12-02 10:46:38,false,"Treadmill Running","5.00","272","00:33:33","129","150","2.0","139","186","6:43","4:20","--","--","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","21.0","0:00","No","00:52.17","6","27.0","00:28:41","00:33:33","--","--"
Running,2019-11-29 07:31:19,false,"Running","17.51","1,093","01:35:00","157","183","4.0","165","172","5:26","3:44","45","45","1.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","20.0","0:00","No","02:18.98","18","28.0","00:00:00","01:35:00","-2","9"
Running,2019-11-26 17:35:19,false,"Tempo Intervals","12.97","722","01:13:09","145","167","2.8","168","182","5:38","4:33","68","78","1.05","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","23.0","0:00","No","00:02.55","18","27.0","01:13:04","01:13:09","40","67"
Running,2019-11-24 23:42:04,false,"Running","6.01","293","00:32:24","134","147","2.0","161","169","5:24","4:54","55","48","1.15","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","18.0","0:00","No","00:02.56","7","28.0","00:32:21","00:32:24","47","77"
Running,2019-11-21 22:28:31,false,"Running","19.01","1,219","01:47:10","158","180","3.8","162","179","5:38","4:11","174","166","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","15.0","0:00","No","00:02.32","20","27.0","01:47:05","01:47:10","44","76"
Running,2019-11-19 22:15:21,false,"Fartlek Run","9.01","571","00:54:02","150","170","3.1","160","198","6:00","3:58","54","54","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","17.0","0:00","No","00:01.95","31","26.0","00:53:53","00:54:02","52","70"
Running,2019-11-17 23:00:58,false,"Running","15.04","821","01:21:44","147","166","3.1","164","173","5:26","4:27","134","125","1.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","20.0","0:00","No","00:02.54","16","28.0","01:21:39","01:21:44","45","76"
Running,2019-11-14 21:19:47,false,"Running","19.01","1,195","01:56:30","153","185","3.4","157","176","6:08","4:46","167","161","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","24.0","0:00","No","00:01.48","20","30.0","01:56:25","01:56:30","43","72"
Running,2019-11-12 22:45:41,false,"Tempo Intervals","9.03","592","00:53:37","151","167","3.3","164","176","5:56","4:14","52","48","1.03","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","24.0","0:00","No","00:01.81","13","29.0","00:53:34","00:53:37","45","56"
Running,2019-11-10 23:07:24,false,"Running","7.01","396","00:40:46","141","156","2.4","159","168","5:49","4:56","68","65","1.08","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","24.0","0:00","No","00:02.38","8","30.0","00:40:41","00:40:46","42","71"
Running,2019-11-08 00:13:44,false,"Running","18.50","1,247","02:00:35","150","164","3.3","155","159","6:31","4:51","167","163","0.99","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","21.0","0:00","No","03:22.05","19","28.0","02:00:29","02:00:35","45","76"
Running,2019-11-05 22:56:13,false,"Fartlek Run","8.55","542","00:54:03","148","172","2.8","157","182","6:19","4:19","43","48","1.01","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","23.0","0:00","No","00:02.59","31","30.0","00:53:56","00:54:03","43","56"
Running,2019-11-03 22:14:03,false,"Running","13.01","956","01:20:57","159","177","4.0","155","162","6:13","5:07","120","160","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","22.0","0:00","No","00:02.41","14","29.0","01:20:54","01:20:57","-18","57"
Running,2019-11-01 07:29:11,false,"Running","17.01","1,241","01:48:34","158","180","3.7","156","162","6:23","5:12","37","43","1.00","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","22.0","0:00","No","00:02.58","18","30.0","01:48:29","01:48:34","2","11"
Running,2019-10-30 23:57:12,false,"Tempo Intervals","8.11","527","00:49:25","146","164","2.9","161","174","6:05","5:01","42","40","1.02","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","23.0","0:00","No","00:02.49","12","30.0","00:49:21","00:49:25","46","58"
Running,2019-10-28 23:04:25,false,"Running","5.50","422","00:33:56","157","184","3.4","156","159","6:10","5:20","49","47","1.04","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","22.0","0:00","No","02:58.94","6","29.0","00:33:55","00:33:56","35","69"
Running,2019-10-21 23:48:05,false,"Running","7.01","462","00:40:03","149","170","3.1","159","164","5:43","5:05","57","51","1.10","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","24.0","0:00","No","00:02.61","8","32.0","00:40:00","00:40:03","38","73"
Running,2019-10-17 20:32:48,false,"Running","16.52","998","01:42:12","146","171","2.9","158","169","6:11","5:16","148","151","1.02","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","22.0","0:00","No","03:01.64","17","27.0","01:42:08","01:42:12","683","754"
Running,2019-10-15 22:34:40,false,"Running","10.01","696","00:58:55","153","174","3.4","160","175","5:53","4:46","76","72","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:02.13","11","31.0","00:58:52","00:58:55","37","72"
Running,2019-10-13 07:20:49,false,"Running","11.01","650","01:02:40","143","162","3.1","165","171","5:42","4:47","16","22","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","23.0","0:00","No","00:02.03","12","29.0","01:02:35","01:02:40","0","11"
Running,2019-10-11 07:26:00,false,"Running","14.52","951","01:21:49","156","177","3.5","163","175","5:38","4:04","27","32","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","23.0","0:00","No","02:57.87","15","29.0","01:21:45","01:21:49","0","11"
Running,2019-10-07 22:30:32,false,"Running","7.51","552","00:42:20","163","181","3.9","160","168","5:38","4:45","60","58","1.11","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","02:52.12","8","30.0","00:42:04","00:42:20","36","69"
Running,2019-10-06 23:15:01,false,"Running","7.51","473","00:42:43","146","167","3.0","160","166","5:41","4:55","59","54","1.10","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","02:53.17","8","30.0","00:42:41","00:42:43","36","72"
Running,2019-10-04 07:26:52,false,"Running","13.01","840","01:15:08","150","178","3.3","165","172","5:47","5:02","45","47","1.05","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","24.0","0:00","No","00:01.63","14","32.0","01:15:03","01:15:08","-4","7"
Running,2019-10-01 22:34:08,false,"Running","7.51","427","00:43:11","138","173","2.5","158","171","5:45","4:55","57","56","1.10","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","02:57.49","8","30.0","00:43:09","00:43:11","33","67"
Running,2019-09-29 02:09:07,false,"Running","7.51","501","00:44:24","147","171","3.2","157","168","5:55","4:54","60","56","1.08","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","02:59.33","8","29.0","00:44:21","00:44:24","30","66"
Running,2019-09-27 07:18:12,false,"Running","12.01","717","01:09:55","145","159","2.6","161","168","5:49","5:01","24","30","1.07","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","23.0","0:00","No","00:03.48","13","28.0","01:09:50","01:09:55","1","11"
Running,2019-09-24 23:17:31,false,"Running","5.01","341","00:28:12","152","167","3.1","156","224","5:38","4:42","40","36","1.14","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","00:02.48","6","30.0","00:28:05","00:28:12","36","70"
Running,2019-09-22 23:14:05,false,"Running","5.01","356","00:28:37","157","179","3.3","156","166","5:43","4:54","38","37","1.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:02.12","6","30.0","00:28:35","00:28:37","31","64"
Running,2019-09-20 07:12:40,false,"Running","9.01","418","00:51:45","128","141","1.7","160","164","5:45","5:11","21","28","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:01.36","10","30.0","00:51:43","00:51:45","-2","11"
Running,2019-09-18 22:13:00,false,"Running","4.01","231","00:23:18","135","147","2.1","154","162","5:49","5:05","30","31","1.11","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:02.71","5","30.0","00:23:15","00:23:18","37","63"
Running,2019-09-17 00:14:49,false,"Running","4.01","288","00:24:07","153","187","3.0","153","157","6:01","4:39","36","34","1.08","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:03.41","5","30.0","00:24:05","00:24:07","36","63"
Running,2019-09-14 22:54:41,false,"Running","4.01","256","00:25:46","132","157","2.2","152","157","6:26","5:08","35","34","1.02","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:02.30","5","30.0","00:25:44","00:25:46","43","69"
Running,2019-08-29 23:18:04,false,"Running","12.01","730","01:20:05","130","145","2.4","157","162","6:40","4:21","91","85","0.95","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:03.41","13","31.0","01:19:59","01:20:05","28","64"
Running,2019-08-29 00:29:25,false,"Fartlek Run","6.53","387","00:40:03","135","160","2.3","159","179","6:08","4:46","45","43","1.02","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:02.82","15","31.0","00:39:58","00:40:03","44","57"
Running,2019-08-26 23:19:12,false,"Running","7.01","450","00:40:44","147","165","2.9","156","162","5:49","4:40","57","54","1.10","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:01.75","8","31.0","00:40:39","00:40:44","35","70"
Running,2019-08-22 21:13:45,false,"Running","11.19","747","01:06:41","153","189","3.4","159","173","5:58","4:47","102","84","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","24.0","0:00","No","00:10.82","15","29.0","01:06:37","01:06:41","828","852"
Running,2019-08-20 22:56:58,false,"Tempo Run","7.86","440","00:45:13","137","154","2.3","163","177","5:45","3:48","51","49","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:01.65","10","30.0","00:45:10","00:45:13","38","73"
Running,2019-08-18 22:42:40,false,"Running","10.01","590","00:57:56","141","159","2.6","156","162","5:47","4:35","77","74","1.11","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:01.71","11","31.0","00:57:53","00:57:56","35","68"
Running,2019-08-15 21:46:43,false,"Running","13.43","859","01:18:29","148","166","3.2","157","172","5:51","5:02","33","37","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","25.0","0:00","No","02:17.01","14","30.0","01:18:23","01:18:29","10","22"
Running,2019-08-14 22:13:25,false,"Fartlek Run","8.39","548","00:48:02","152","171","3.3","160","185","5:44","4:01","42","44","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:01.74","19","30.0","00:47:59","00:48:02","46","66"
Running,2019-08-12 22:50:33,false,"Running","9.01","439","00:50:55","132","152","2.1","162","173","5:39","4:32","65","61","1.09","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","27.0","0:00","No","00:02.49","10","31.0","00:50:52","00:50:55","39","74"
Running,2019-08-09 06:57:41,false,"Running","10.00","627","00:55:08","149","169","3.3","163","175","5:31","4:15","79","77","1.12","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","26.0","0:00","No","00:01.22","11","30.0","00:55:05","00:55:08","37","71"
Running,2019-08-07 22:50:12,false,"Fartlek Run","8.41","541","00:50:01","149","168","3.0","158","187","5:57","3:54","42","40","1.06","0.0","0.0","0","0.0","0","0","0.0","0.0","0","0","0","0:00","28.0","0:00","No","00:00.89","27","31.0","00:49:53","00:50:01","42","54"
